image_page,level,chinese,english,code,confidence,malignant_primary,malignant_secondary,in_situ,benign,uncertain_or_unspecified
1005,2,手足发绀(又称肢端发绀),Acrocyanosis,I73.8,0.975359320640564,,,,,
1005,3,新生儿,newborn,P28.2,0.9626685976982117,,,,,
1005,2,手足徐动症(后天性),Athetosis (acquired),R25.8,0.9993091821670532,,,,,
1005,3,单侧,unilateral,R25.8,0.9839787483215332,,,,,
1005,3,双侧(先天性),"bilateral, double (congenital)",G80.3,0.9782604575157166,,,,,
1005,3,先天性(双侧),congenital (bilateral) (double),G80.3,0.9650716781616211,,,,,
1005,1,shòu 受,,,0.9262681007385254,,,,,
1005,2,受害人,Victim (of),,0.9998669028282166,,,,,
1005,3,犯罪行为的,crime,Z65.4,0.9659008383750916,,,,,
1005,3,恐怖主义的,terrorism,Z65.4,0.9688158631324768,,,,,
1005,3,酷刑折磨的 NEC,torture NEC,Z65.4,0.9763852953910828,,,,,
1005,3,灾害的,disaster,Z65.5,0.9918278455734253,,,,,
1005,3,战争的,war,Z65.5,0.9652136564254761,,,,,
1005,2,受虐,Battered,,0.9990431070327759,,,,,
1005,3,配偶综合征,spouse syndrome,T74.1,0.9840268492698669,,,,,
1005,3,婴儿或儿童(综合征)NEC,baby or child (syndrome) NEC,T74.1,0.9539426565170288,,,,,
1005,2,受损(另见障碍，品行),"Destructiveness (see also Disorder, conduct)",F91.8,0.9944549202919006,,,,,
1005,3,调节反应,adjustment reaction,F43.2,0.9669120907783508,,,,,
1005,2,受限,"Limitation, limited",,0.9999186396598816,,,,,
1005,3,活动，由于残疾,activities due to disability,Z73.6,0.9838123321533203,,,,,
1005,3,心脏储备-见病，心脏,"cardiac reserve - see Disease, heart",,0.9761067032814026,,,,,
1005,2,受阻,Arrest,,0.9999622106552124,,,,,
1005,3,产程活跃期,active phase of labor,O62.1,0.9942441582679749,,,,,
1005,4,影响到胎儿或新生儿,affecting fetus or newborn,P03.6,0.963422954082489,,,,,
1005,3,横位(深部),transverse (deep),O64.0,0.9732539653778076,,,,,
1005,3,深部横位,deep transverse,O64.0,0.9581676721572876,,,,,
1005,4,影响到胎儿或新生儿,affecting fetus or newborn,P03.1,0.979830801486969,,,,,
1005,3,在盆腔的任何平面,any plane in pelvis,,0.9573043584823608,,,,,
1005,4,并发于分娩,complicating delivery,O66.9,0.9494495987892151,,,,,
1005,1,shòu 授,,,0.9997785687446594,,,,,
1005,2,授精，人工,"Insemination, artificial",Z31.1,0.9988370537757874,,,,,
1005,2,授精(又称受精)(辅助) NEC,Fertilization (assisted) NEC .,Z31,0.9756530523300171,,,,,
1005,3,体外,in vitro,Z31.2,0.9439042210578918,,,,,
1006,1,shòu 兽,,,0.9285251498222351,,,,,
1006,2,兽奸,Bestiality,F65.8,0.9966516494750977,,,,,
1006,1,shū 书,,,0.999902069568634,,,,,
1006,2,书写不能 - 见 失写症,Agraphia,,0.9113976955413818,,,,,
1006,2,书写痉挛,Graphospasm,F48.8,0.9520195126533508,,,,,
1006,3,器质性,organic,G25.8,0.9838374853134155,,,,,
1006,2,书写困难,Dysgraphia,R27.8,0.9856759905815125,,,,,
1006,1,shū 舒,,,0.9780412912368774,,,,,
1006,2,舒尔策型肢端感觉异常，单纯性,"Schultze's type acroparesthesia, simple",I73.8,0.9948955774307251,,,,,
1006,2,舒尔茨病[粒细胞缺乏症],Schultz's disease,D70,0.9851956963539124,,,,,
1006,2,舒尔曼病或骨软骨病[幼年椎骨骺骨软骨病],Scheuermann's disease or osteochondrosis,M42.0,0.9932897686958313,,,,,
1006,2,舒血管肠肽瘤(M8155/3)-见 肿瘤，恶性,"Vipoma (M8155/3) - see Neoplasm, malignant",,0.9792194366455078,,,,,
1006,1,shū 疏,,,0.9997949600219727,,,,,
1006,2,疏松，骨质,"Rarefaction, bone",M85.8,0.9853871464729309,,,,,
1006,2,疏远,Estrangement,Z63.5,0.9393592476844788,,,,,
1006,1,shū 输,,,0.999546468257904,,,,,
1006,2,输精管成形术，即往绝育术后的,"Vasoplasty, after previous sterilization",Z31.0,0.9800715446472168,,,,,
1006,2,输精管的 - 见情况,Vas deferens - see condition,,0.9854506254196167,,,,,
1006,2,输精管炎(结节性),"Deferentitis, Vas deferentitis, Vasitis (nodosa)",N49.1,0.9946686029434204,,,,,
1006,3,结核性,tuberculous,A18.1+ N51.8*,0.9827442169189453,,,,,
1006,3,淋病性(急性)(慢性),gonorrheal (acute)(chronic),A54.2+ N51.8*,0.9832456707954407,,,,,
1006,2,输精管周炎(慢性),Perivasitis (chronic),N49.1,0.9809936285018921,,,,,
1006,2,输卵管,Fallopian,,0.9998652338981628,,,,,
1006,3,吹气术,insufflation,Z31.4,0.9983485341072083,,,,,
1006,3,管的 - 见情况,tube - see condition,,0.9575789570808411,,,,,
1006,2,输卵管成形术，即往绝育术后的,"Tuboplasty, after previous sterilization",Z31.0,0.9844245910644531,,,,,
1006,2,输卵管的 -见情况,Oviduct - see condition,,0.9523400068283081,,,,,
1006,2,输卵管腹膜炎(另见输卵管卵巢炎),"Perisalpingitis, Salpingoperitonitis (see also Salpingo-oophoritis)",N70.9,0.9797509908676147,,,,,
1006,2,输卵管或输精管-另见情况,"Tube, tubal, tubular - see also condition",,0.9998117089271545,,,,,
1006,3,为结扎而入院,"ligation, admission for",Z30.2,0.9839771389961243,,,,,
1006,2,输卵管积脓，脓性输卵管炎(另见输卵管卵巢炎),"Pyosalpinx, pyosalpingitis (see also Salpingo-oophoritis)",N70.9,0.9494146704673767,,,,,
1006,3,急性,acute,N70.0,0.9820165634155273,,,,,
1006,3,慢性,chronic,N70.1,0.9879250526428223,,,,,
1007,2,输卵管积水(滤泡性),Hydrosalpinx (fallopian tube) (follicularis),N70.1,0.9898777604103088,,,,,
1007,2,输卵管积血,"Hematosalpinx, Hemosalpinx",N83.6,0.9860802888870239,,,,,
1007,3,伴有,with,,0.9493905305862427,,,,,
1007,4,阴道积血,hematocolpos,N89.7,0.9667226672172546,,,,,
1007,4,子宫积血,hematometra,N85.7,0.8848984837532043,,,,,
1007,5,伴有阴道积血,with hematocolpos,N89.7,0.9758514761924744,,,,,
1007,3,感染性(另见输卵管卵巢炎),infectional (see also Salpingo-oophoritis),N70.9,0.9907262921333313,,,,,
1007,2,输卵管卵巢的-见情况,Tubo-ovarian - see condition,,0.9849472641944885,,,,,
1007,2,输卵管卵巢炎(化脓性)(破裂)(脓毒性),"Salpingo-oophoritis, Salpingo-ovaritis (purulent) (ruptured)(septic) (suppurative)",N70.9,0.984912097454071,,,,,
1007,3,急性,acute,N70.0,0.9456078410148621,,,,,
1007,4,后,following,,0.7615342140197754,,,,,
1007,5,流产(随后发生),abortion (subsequent episode),O08.0,0.9788436889648438,,,,,
1007,5,近期发生-见流产,current episode - see Abortion,,0.9656067490577698,,,,,
1007,5,异位妊娠或葡萄胎妊娠,ectopic or molar pregnancy,O08.0,0.9636332988739014,,,,,
1007,4,淋球菌性,gonococcal,A54.2+ N74.3*,0.9957656860351562,,,,,
1007,3,慢性(另见输卵管卵巢炎，按类型，慢性),"chronic (see also Salpingo-oophoritis, by type, chronic)",N70.1,0.9885492324829102,,,,,
1007,3,并发于妊娠,complicating pregnancy,O23.5,0.9891199469566345,,,,,
1007,4,影响到胎儿或新生儿,affecting fetus or newborn,P00.8,0.9872725605964661,,,,,
1007,3,产褥期,puerperal,O86.1,0.9508668780326843,,,,,
1007,3,后,following,,0.9973762631416321,,,,,
1007,4,流产(随后发生),abortion (subsequent episode),O08.0,0.9822279810905457,,,,,
1007,5,近期发生·-见流产,current episode - see Abortion,,0.9682738184928894,,,,,
1007,4,异位妊娠或葡萄胎妊娠,ectopic or molar pregnancy,O08.0,0.9625058174133301,,,,,
1007,3,结核性(急性)(慢性),tuberculous (acute) (chronic),A18.1+ N74.1*,0.9745074510574341,,,,,
1007,3,淋球菌性(急性)(慢性),gonococcal (acute) (chronic),A54.2+ N74.3*,0.9787590503692627,,,,,
1007,3,特异性,specific,A54.2+ N74.3*,0.979973554611206,,,,,
1007,3,性病性,venereal,A54.2+ N74.3*,0.9884458780288696,,,,,
1007,2,输卵管内膜瘤(M8932/0),Endosalpingioma (M8932/0),D28.2,0.9940758943557739,,,,,
1007,2,输卵管疝,Salpingocele,N83.4,0.9981065392494202,,,,,
1007,2,输卵管阻塞,Nonpatent fallopian tube,N97.1,0.999846339225769,,,,,
1007,2,输卵管炎(另见输卵管卵巢炎),Salpingitis (fallopian tube) (see also Salpingo-oophoritis),N70.9,0.9491724371910095,,,,,
1007,3,急性,acute,N70.0,0.9801763892173767,,,,,
1007,3,慢性,chronic,N70.1,0.9590138792991638,,,,,
1007,3,结核性(急性)(慢性),tuberculous (acute) (chronic),A18.1+ N74.1*,0.9587065577507019,,,,,
1007,3,淋球菌性(急性)(慢性),gonococcal (acute)(chronic),A54.2+ N74.3*,0.9726433753967285,,,,,
1007,3,特异性(急性)(慢性)(淋球菌性),specific (acute) (chronic) (gonococcal),A54.2+ N74.3*,0.9634061455726624,,,,,
1007,3,性病性(急性)(慢性)(淋球菌性),venereal (acute) (chronic) (gonococcal),A54.2+ N74.3*,0.9959204792976379,,,,,
1007,3,衣原体性,chlamydial,A56.1+ N74.4*,0.974706768989563,,,,,
1007,2,输尿管的-见情况,"Ureter, ureteral - see condition",,0.9985822439193726,,,,,
1007,2,输尿管积脓,Pyoureter,N28.8,0.9931312203407288,,,,,
1007,3,结核性,tuberculous,A18.1+ N29.1*,0.966762125492096,,,,,
1008,2,输尿管积水(另见 肾积水),Hydroureter (see also Hydronephrosis),N13.4,0.9634659290313721,,,,,
1008,3,伴有感染,with infection,N13.6,0.9624007940292358,,,,,
1008,3,先天性,congenital,Q62.3,0.9946196675300598,,,,,
1008,2,输尿管积水性肾病(另见 肾积水),Hydroureteronephrosis (see also Hydronephrosis),N13.3,0.9821147322654724,,,,,
1008,3,伴有感染,with infection,N13.6,0.9765082597732544,,,,,
1008,2,输尿管扩张(另见输尿管积水),Ureterectasis (see also Hydroureter),N13.4,0.9817920923233032,,,,,
1008,3,先天性,congenital,Q62.3,0.9683354496955872,,,,,
1008,2,输尿管石(病)(另见结石，输尿管),"Ureterolith, ureterolithiasis (see also Calculus, ureter)",N20.1,0.9744710326194763,,,,,
1008,2,输尿管痛,Ureteralgia,N23,0.973158061504364,,,,,
1008,2,输尿管脱垂,Ureterocele,N28.8,0.9991238713264465,,,,,
1008,2,输尿管炎,Ureteritis,N28.8,0.9893152117729187,,,,,
1008,3,非特异性,nonspecific,N28.8,0.9723386764526367,,,,,
1008,3,淋球菌性(急性)(慢性),gonococcal (acute) (chronic),A54.2+ N29.1*,0.9613511562347412,,,,,
1008,3,囊性,cystica,N28.8,0.9795145988464355,,,,,
1008,3,由于结石,due to calculus,N20.1,0.9982173442840576,,,,,
1008,4,伴有肾结石,"with calculus, kidney",N20.2,0.9344374537467957,,,,,
1008,5,伴有肾积水,with hydronephrosis,N13.2,0.976438581943512,,,,,
1008,2,输尿管阴道的 - 见情况,Urethrovaginal - see condition,,0.9232612252235413,,,,,
1008,2,输尿管造口,Ureterostomy,,0.999858558177948,,,,,
1008,3,维护,attention to,Z43.6,0.9968993663787842,,,,,
1008,3,状态,status,Z93.6,0.9585349559783936,,,,,
1008,2,输尿管直肠的 - 见情况,Urethrorectal - see condition,,0.9639303684234619,,,,,
1008,2,输尿管周炎,Periureteritis,N28.8,0.998995304107666,,,,,
1008,2,输血,Transfusion,,0.9999204277992249,,,,,
1008,3,反应(有害的)-见并发症，输,"reaction (adverse) - see Complications, transfusion",,0.9835320711135864,,,,,
1008,3,孪生儿对孪生儿的,twin-to-twin,O43.0,0.9701951742172241,,,,,
1008,3,母体胎儿的(对母体),maternofetal (mother),O43.0,0.9771291017532349,,,,,
1008,3,胎儿母体的(对母体),fetomaternal (mother),O43.0,0.9633764624595642,,,,,
1008,3,胎盘(综合征)(对母体),placental (syndrome) (mother),O43.0,0.9774588346481323,,,,,
1008,4,胎儿或新生儿的,in fetus or newborn,P02.3,0.9510723352432251,,,,,
1008,3,血液,blood,,0.9675940871238708,,,,,
1008,4,不伴有报告诊断,without reported diagnosis,Z51.3,0.9811330437660217,,,,,
1008,4,反应或并发症-见并发症，输血,"reaction or complication - see Complications, transfusion",,0.9534421563148499,,,,,
1008,2,输注并发症，意外事故或反应-见并发症，输注,"Infusion complication, misadventure or reaction - see Complications, infusion",,0.9936413168907166,,,,,
1008,1,shǔ 鼠,,,0.9449536204338074,,,,,
1008,2,鼠，关节,"Mice, Mouse, joint",M24.0,0.9954649806022644,,,,,
1008,3,膝,knee,M23.4,0.9538573622703552,,,,,
1009,2,鼠型斑疹伤寒,Tabardillo,A75.9,0.9997506141662598,,,,,
1009,3,虱媒介,louse-borne,A75.0,0.9653698801994324,,,,,
1009,3,蚤媒介,flea-borne,A75.2,0.9529439806938171,,,,,
1009,2,鼠咬热(螺菌型),Sodoku,A25.0,0.9989336729049683,,,,,
1009,2,鼠疫,"Plague, Pest, Pestis",A20.9,0.9906330704689026,,,,,
1009,3,败血型,septicemic,A20.7,0.9986883997917175,,,,,
1009,3,暴发性,fulminans,A20.0,0.9941948652267456,,,,,
1009,3,扁桃体,tonsillar,A20.8,0.9917551279067993,,,,,
1009,3,不卧床[轻鼠疫],ambulatory,A20.8,0.9870849847793579,,,,,
1009,3,顿挫性,abortive,A20.8,0.9632570147514343,,,,,
1009,3,肺炎型，肺性(原发性)(继发性),"pneumonica, pneumonic, pulmonary, pulmonic (primary)(secondary)",A20.2,0.988261342048645,,,,,
1009,3,蜂窝织皮下型,cellulocutaneous,A20.1,0.9948101043701172,,,,,
1009,3,腹股沟淋巴结,"bubonic, bubonica",A20.0,0.9740338921546936,,,,,
1009,3,脑膜炎型,meningitis,A20.3+ G01*,0.9698374271392822,,,,,
1009,3,皮肤腹股沟淋巴结,cutaneobubonic,A20.1,0.984957754611969,,,,,
1009,3,轻型,minor,A20.8,0.9503562450408936,,,,,
1009,3,无症状,asymptomatic,A20.8,0.9954494833946228,,,,,
1009,3,腺,"bubonic, bubonica",A20.0,0.9932262301445007,,,,,
1009,3,咽,pharyngeal,A20.8,0.9631242752075195,,,,,
1009,1,shù 术,,,0.9999070763587952,,,,,
1009,2,术后治疗(另见照料),Aftercare (see also Care),Z51.9,0.9989008903503418,,,,,
1009,3,矫形外科(另见取出),orthopedic (see also Removal),Z47.9,0.9804517030715942,,,,,
1009,4,特指的 NEC,specified NEC,Z47.8,0.9748595952987671,,,,,
1009,3,涉及透析,involving dialysis,,0.973158061504364,,,,,
1009,4,腹膜,peritoneal,Z49.2,0.9860906600952148,,,,,
1009,4,肾,renal,Z49.1,0.9716677665710449,,,,,
1009,4,体外,extracorporeal,Z49.1,0.9454274773597717,,,,,
1009,3,特指类型NEC,specified type NEC,Z51.8,0.9905697703361511,,,,,
1009,3,外科手术后,following surgery,Z48.9,0.9982290863990784,,,,,
1009,4,特指的NEC,specified NEC,Z48.8,0.9950330257415771,,,,,
1009,3,正牙学,orthodontics,Z51.8,0.9943928122520447,,,,,
1009,1,shù 束,,,0.9051488041877747,,,,,
1009,2,束,Bundle,,0.9997156262397766,,,,,
1009,3,希氏 - 见情况,of His - see condition,,0.9586840867996216,,,,,
1009,3,支传导阻滞(完全)(假)(不完全)-见阻滞(传导)，束支,"branch block (complete) (false) (incomplete) - see Block, bundle-branch",,0.9765556454658508,,,,,
1010,1,shù 树,,,,,,,,
1010,2,树胶样肿(梅毒性),Gumma (syphilitic),A52.7,0.998772919178009,,,,,
1010,3,鼻,nose,A52.7+ J99.8*,0.9674356579780579,,,,,
1010,3,鼻咽,nasopharynx,A52.7+ J99.8*,0.9779107570648193,,,,,
1010,3,扁桃体,tonsil,A52.7+ J99.8*,0.9874812364578247,,,,,
1010,3,垂体,pituitary,A52.7+ E35.8*,0.9598982930183411,,,,,
1010,3,动脉,artery,A52.0+ I79.8*,0.9355489015579224,,,,,
1010,4,大脑,cerebral,A52.0+ I68.8*,0.9244108200073242,,,,,
1010,3,腭(软),palate (soft),A52.7+ K93.8*,0.9716514348983765,,,,,
1010,3,肝,liver,A52.7+ K77.0*,0.988702654838562,,,,,
1010,3,骨,bone,A52.7+ M90.2*,0.9618903398513794,,,,,
1010,4,雅司病的(晚期),of yaws (late),A66.6+ M90.2*,0.9884476065635681,,,,,
1010,3,虹膜,iris,A52.7+ H22.8*,0.9538766145706177,,,,,
1010,3,喉,larynx,A52.7+ J99.8*,0.9820045828819275,,,,,
1010,3,脊髓,spinal cord,A52.1+ G07*,0.9849644899368286,,,,,
1010,3,结核性,tuberculous,A18.4,0.9797949194908142,,,,,
1010,3,睫状体,ciliary body,A52.7+ H22.8*,0.974643349647522,,,,,
1010,3,眶,orbit,A52.7+ H06.3*,0.97833651304245,,,,,
1010,3,淋巴结(结核),scrofulous (tuberculous),A18.4,0.9843652248382568,,,,,
1010,3,颅内,intracranial,A52.1+ G07*,0.9890828728675842,,,,,
1010,3,马尾,cauda equina,A52.1+ G07*,0.9499448537826538,,,,,
1010,3,脑,brain,A52.1+ G07*,0.9655926823616028,,,,,
1010,3,脑脊膜,meninges,A52.1+ G07*,0.9707856178283691,,,,,
1010,3,皮肤,skin,A52.7+ L99.8*,0.9430091381072998,,,,,
1010,3,气管,trachea,A52.7+ J99.8*,0.9609383344650269,,,,,
1010,3,软脑脊膜,leptomeninges,A52.1+ G07*,0.9782570600509644,,,,,
1010,3,舌,tongue,A52.7+ K93.8*,0.9793564677238464,,,,,
1010,3,神经梅毒性,neurosyphilitic,A52.3,0.9932138323783875,,,,,
1010,3,肾,kidney,A52.7+ N29.0*,0.9692456126213074,,,,,
1010,3,输尿管,ureter,A52.7+ N29.1*,0.9778598546981812,,,,,
1010,3,特指部位 NEC,"specified site NEC ,7",A52.7,0.9632519483566284,,,,,
1010,3,先天性,congenital,A50.5,0.9522991180419922,,,,,
1010,3,心包,pericardium,A52.0+ I32.0*,0.9626442790031433,,,,,
1010,3,心肌,myocardium,A52.0+ I41.0*,0.958707332611084,,,,,
1010,3,心脏,heart,A52.0+ I52.0*,0.9530019760131836,,,,,
1010,3,雅司病，雅司病引起的溃疡性,"yaws, ulcerative due to yaws",A66.4,0.9956888556480408,,,,,
1010,4,骨,bone,A66.6+ M90.2*,0.9706053733825684,,,,,
1010,3,咽,pharynx,A52.7+ J99.8*,0.9617801904678345,,,,,
1010,3,眼睑,eyelid,A52.7+ H03.1*,0.966159462928772,,,,,
1010,3,阴茎,penis,A52.7+ N51.8*,0.9931908845901489,,,,,
1010,3,中枢神经系统,central nervous system,A52.3,0.9963972568511963,,,,,
1011,1,shù 竖,,,0.9392144083976746,,,,,
1011,2,竖起趾,Cocked up toe,M20.5,0.99614018201828,,,,,
1011,1,shuāi 衰,,,0.9990894198417664,,,,,
1011,2,衰竭(全身 NEC),"Collapse, Exhaustion, Failure, Failed, Prostration (physical NEC)",R53,0.9841842651367188,,,,,
1011,3,并发于妊娠,complicating pregnancy,O26.8,0.9794965386390686,,,,,
1011,3,充血性(另见衰竭，心力，充血性),"congestive (see also Failure, heart, congestive)",I50.0,0.9576162695884705,,,,,
1011,3,代偿性-见病，心脏,"compensation - see Disease, heart",,0.9743492007255554,,,,,
1011,3,窦房传导(另见衰竭，心力),"sinoauricular (see also Failure, heart)",I50.9,0.9648152589797974,,,,,
1011,3,多腺体，自身免疫性,"polyglandular, autoimmune",E31.0,0.9916882514953613,,,,,
1011,3,二尖瓣,mitral,I05.8,0.9273694157600403,,,,,
1011,3,肝,"hepatic, liver",K72.9,0.9882758855819702,,,,,
1011,4,急性或亚急性,acute or subacute,K72.0,0.953624427318573,,,,,
1011,4,慢性,chronic,K72.1,0.953852653503418,,,,,
1011,4,伴有,with,,0.7911590933799744,,,,,
1011,5,其他器官衰竭，对每个部位编码(另见衰竭，器官，多处 NEC),"other organ failure, code each site (see also Failure organ multiple NEC)",,0.9549373984336853,,,,,
1011,4,酒精性(急性)(慢性)(亚急性)(伴有或不伴有肝昏迷),alcoholic (acute) (chronic) (subacute) (with or without hepatic coma),K70.4,0.9663355946540833,,,,,
1011,4,手术后,postoperative,K91.8,0.9355685710906982,,,,,
1011,4,由于药物(急性)(慢性)(亚急性),due to drugs (acute) (chronic) (subacute),K71.1,0.9772013425827026,,,,,
1011,3,肝肾,hepatorenal,K76.7,0.9628728032112122,,,,,
1011,3,睾丸内分泌功能,testicular endocrine function,E29.1,0.9543495774269104,,,,,
1011,3,冠状动脉(另见供血不足，冠状动脉),"coronary (see also Insufficiency, coronary)",I24.8,0.9789167046546936,,,,,
1011,3,呼吸,"respiration, respiratory",J96.9,0.9973056316375732,,,,,
1011,4,急性,acute,J96.0,0.9293684363365173,,,,,
1011,4,慢性,chronic,J96.1,0.9796006679534912,,,,,
1011,4,伴有,with,,0.7384836673736572,,,,,
1011,5,其他器官衰竭，对每个部位编码(另见衰竭，器官，多处NEC),"other organ failure, code each site (see also Failure organ multiple NEC)",,0.9841319918632507,,,,,
1011,4,操作后,postprocedural,J95.8,0.976807713508606,,,,,
1011,4,新生儿,newborn,P28.5,0.9630060195922852,,,,,
1011,4,中枢,center,G93.8,0.9665771126747131,,,,,
1011,3,精力NEC,vital NEC,Z73.0,0.9595991969108582,,,,,
1011,3,精神病性,psychosis,F43.0,0.9604552984237671,,,,,
1011,3,老年性(全身性),"old age, senile (general)",R54,0.9822336435317993,,,,,
1011,3,卵巢功能(原发性),ovarian (primary),E28.3,0.9822895526885986,,,,,
1011,4,操作后(部分切除后)(辐照后)(手术后),postprocedural (postablative) (postirradiation) (postsurgical),E89.4,0.9829277992248535,,,,,
1011,4,医源性,iatrogenic,E89.4,0.9810070991516113,,,,,
1011,3,泌尿系-见衰竭，肾,"urinary - see Failure, renal",,0.9812113046646118,,,,,
1011,3,母体，并发于分娩,"maternal, complicating delivery",O75.8,0.9884463548660278,,,,,
1011,4,影响到胎儿或新生儿,affecting fetus or newborn,P03.8,0.9581558704376221,,,,,
1012,3,脑血管,cerebrovascular,I67.9,0.9882240295410156,,,,,
1012,3,器官-见衰竭，按部位,"organ – see Failure, by site",,0.9655471444129944,,,,,
1012,4,多处 NEC,multiple NEC,R68.8,0.908013641834259,,,,,
1012,3,热(另见中暑，衰竭),"heat (see also Heat, exhaustion)",T67.5,0.9872236251831055,,,,,
1012,3,神经循环性,neurocirculatory,F45.3,0.9837813973426819,,,,,
1012,3,肾,"kidney, renal",N19,0.9206936955451965,,,,,
1012,4,急性,acute,N17.9,0.9228283762931824,,,,,
1012,4,伴有,with,,0.7277028560638428,,,,,
1012,5,皮质坏死,cortical necrosis,N17.1,0.9208081364631653,,,,,
1012,6,髓样坏死,medullary necrosis,N17.2,0.9139023423194885,,,,,
1012,6,小管性坏死,tubular necrosis,N17.0,0.9370630383491516,,,,,
1012,4,特指的NEC,specified NEC,N17.8,0.9571196436882019,,,,,
1012,4,慢性,chronic,N18.9,0.9582899808883667,,,,,
1012,5,高血压性(另见高血压，肾性),"hypertensive (see also Hypertension, kidney)",I12.0,0.9296477437019348,,,,,
1012,4,肾终末期,end stage renal disease,N18.0,0.9883085489273071,,,,,
1012,4,伴有,with,,0.8826271295547485,,,,,
1012,5,高血压(另见高血压，肾性),"hypertension (see also Hypertension, kidney)",I12.0,0.9283066987991333,,,,,
1012,5,高血压心脏病(在中的情况),hypertensive heart disease (conditions in ),I11 I13.1,0.9412609338760376,,,,,
1012,3,伴有,with,,0.8956984281539917,,,,,
1012,4,心力衰竭(充血性),heart failure (congestive),I13.2,0.9463151097297668,,,,,
1012,4,其他器官衰竭，对每个部位编码(另见衰竭，器官，多处NEC),"other organ failure, code each site (see also Failure organ multiple NEC)",,0.9611678123474121,,,,,
1012,5,小管性坏死(急性),tubular necrosis (acute),N17.0,0.9918335676193237,,,,,
1012,4,操作后,postprocedural,N99.0,0.9834920167922974,,,,,
1012,4,高血压性(另见高血压，肾性),"hypertensive (see also Hypertension, kidney)",I12.0,0.9682806730270386,,,,,
1012,4,后,following,,0.8524085879325867,,,,,
1012,5,产程和分娩(急性),labor and delivery (acute),O90.4,0.9712963104248047,,,,,
1012,5,挤压,crushing,T79.5,0.9790780544281006,,,,,
1012,4,流产(随后发生),abortion (subsequent episode),O08.4,0.9605726003646851,,,,,
1012,4,近期发生-见流产,current episode – see Abortion,,0.9003728628158569,,,,,
1012,5,异位妊娠或葡萄胎妊娠,ectopic or molar pregnancy,O08.4,0.9613919854164124,,,,,
1012,4,先天性,congenital,P96.0,0.9844727516174316,,,,,
1012,4,终末期(慢性),end stage (chronic),N18.0,0.9700621366500854,,,,,
1012,3,肾上腺,adrenal,E27.2,0.996060848236084,,,,,
1012,3,生命中枢，胎儿或新生儿,"vital centers, fetus or newborn",P91.8,0.9729618430137634,,,,,
1012,3,胎儿或新生儿,fetus or newborn,P96.8,0.9964008927345276,,,,,
1012,3,心肌(另见衰竭，心力),"myocardial, myocardium, myocardium, m",I50.9,0.9808037877082825,,,,,
1013,3,心力[心](急性)(突然),heart (acute)(sudden),I50.9,0.9493168592453003,,,,,
1013,4,伴有,with,,0.7524006366729736,,,,,
1013,5,代偿失调(另见衰竭，心力，充血性),"decompensation (see also Failure, heart, congestive)",I50.9,0.9492329955101013,,,,,
1013,5,急性肺水肿-见衰竭，心室，左,"acute pulmonary edema - see Failure, ventricular, left",,0.960360586643219,,,,,
1013,5,扩张-见病，心脏,"dilatation - see Disease, heart",,0.9258574843406677,,,,,
1013,5,其他器官衰竭，对每个部位编码(另见衰竭，器官，多处NEC),"other organ failure, code each site (see also Failure organ multiple NEC)",,0.9710980653762817,,,,,
1013,4,瓣膜-见心内膜炎,valvular - see Endocarditis,,0.9495165944099426,,,,,
1013,4,变性性(另见变性，心肌),"degenerative (see also Degeneration, myocardial)",I51.5,0.9164462089538574,,,,,
1013,4,并发,complicating,,0.8303890228271484,,,,,
1013,5,分娩(剖宫产)(器械的),delivery (cesarean) (instrumental),O75.4,0.9565045237541199,,,,,
1013,4,麻醉(全身)(局部)或其他镇静剂,anesthesia (general) (local) or other sedation,,0.980090856552124,,,,,
1013,5,产后，产褥期,"postpartum, puerperal",O89.1,0.9265993237495422,,,,,
1013,5,妊娠中,in pregnancy,O29.1,0.9325746893882751,,,,,
1013,5,在产程和分娩中,during labor and delivery,O74.2,0.9436269998550415,,,,,
1013,5,手术,surgery,T81.8,0.9277999997138977,,,,,
1013,4,充血性,congestive,I50.0,0.9627970457077026,,,,,
1013,5,高血压性(另见高血压，心脏),"hypertensive (see also Hypertension, heart)",I11.0,0.9547664523124695,,,,,
1013,6,伴有肾病,with renal disease,I13.0,0.9002857208251953,,,,,
1013,7,伴有肾衰竭,with renal failure,I13.2,0.9393752217292786,,,,,
1013,5,新生儿,newborn,P29.0,0.9489338994026184,,,,,
1013,4,风湿性(慢性)(非活动性)-见情况，按瓣膜，风湿性,"rheumatic (chronic) (inactive) - see condition, by valve, rheumatic",,0.9730162620544434,,,,,
1013,4,高排出量-见病，心脏,"high output - see Disease, heart",,0.9480645060539246,,,,,
1013,4,高血压性(另见高血压，心脏),"hypertensive (see also Hypertension, heart)",I11.0,0.9500840306282043,,,,,
1013,5,伴有肾病,with renal disease,I13.0,0.9530764222145081,,,,,
1013,6,伴有肾衰竭,with renal failure,I13.2,0.97409588098526,,,,,
1013,4,甲状腺毒性(另见甲状腺毒症)?,thyrotoxic (see also Thyrotoxicosis) ?,E05.9 I43.8*,0.967751681804657,,,,,
1013,3,老年性,senile,R54,0.967345118522644,,,,,
1013,4,器质性-见病，心脏,"organic - see Disease, heart",,0.9388606548309326,,,,,
1013,4,缺血性,ischemic,I25.5,0.9771456718444824,,,,,
1013,4,手术后,postoperative,I97.8,0.9455376863479614,,,,,
1013,5,心脏手术,cardiac surgery,I97.1,0.9607877135276794,,,,,
